timestamp,raw_value,raw_min,raw_max,samples,duplicate_count,conflict,source_id
2017-01-01T00Z,0.0,,,1,,,334539
2017-01-01T01Z,0.0,,,1,,,334539
2017-01-01T02Z,0.0,,,1,,,334539
2017-01-01T03Z,0.0,,,1,,,334539
2017-01-01T04Z,0.0,,,1,,,334539
2017-01-01T05Z,0.0,,,1,,,334539
2017-01-01T06Z,0.0,,,1,,,334539
2017-01-01T07Z,0.0,,,1,,,334539
2017-01-01T08Z,0.0,,,1,,,334539
2017-01-01T09Z,0.0,,,1,,,334539
2017-01-01T10Z,0.0,,,1,,,334539
2017-01-01T11Z,0.0,,,1,,,334539
2017-01-01T12Z,0.0,,,1,,,334539
2017-01-01T13Z,0.0,,,1,,,334539
2017-01-01T14Z,0.0,,,1,,,334539
2017-01-01T15Z,0.0,,,1,,,334539
2017-01-01T16Z,0.0,,,1,,,334539
2017-01-01T17Z,0.0,,,1,,,334539
2017-01-01T18Z,0.0,,,1,,,334539
2017-01-01T19Z,0.0,,,1,,,334539
2017-01-01T20Z,0.0,,,1,,,334539
2017-01-01T21Z,0.0,,,1,,,334539
2017-01-01T22Z,0.0,,,1,,,334539
2017-01-01T23Z,0.0,,,1,,,334539
2017-01-02T00Z,0.0,,,1,,,334539
2017-01-02T01Z,0.0,,,1,,,334539
2017-01-02T02Z,0.0,,,1,,,334539
2017-01-02T03Z,0.0,,,1,,,334539
2017-01-02T04Z,0.0,,,1,,,334539
2017-01-02T05Z,0.0,,,1,,,334539
2017-01-02T06Z,0.0,,,1,,,334539
2017-01-02T07Z,0.0,,,1,,,334539
2017-01-02T08Z,0.0,,,1,,,334539
2017-01-02T09Z,0.0,,,1,,,334539
2017-01-02T10Z,0.0,,,1,,,334539
2017-01-02T11Z,0.0,,,1,,,334539
2017-01-02T12Z,0.0,,,1,,,334539
2017-01-02T13Z,0.0,,,1,,,334539
2017-01-02T14Z,0.0,,,1,,,334539
2017-01-02T15Z,0.0,,,1,,,334539
2017-01-02T16Z,0.0,,,1,,,334539
2017-01-02T17Z,0.0,,,1,,,334539
2017-01-02T18Z,0.0,,,1,,,334539
2017-01-02T19Z,0.5,,,1,,,334539
2017-01-02T20Z,1.1,,,1,,,334539
2017-01-02T21Z,1.3,,,1,,,334539
2017-01-02T22Z,0.7,,,1,,,334539
2017-01-02T23Z,1.7,,,1,,,334539
2017-01-03T00Z,0.1,,,1,,,334539
2017-01-03T01Z,0.0,,,1,,,334539
2017-01-03T02Z,0.0,,,1,,,334539
2017-01-03T03Z,0.0,,,1,,,334539
2017-01-03T04Z,0.0,,,1,,,334539
2017-01-03T05Z,0.0,,,1,,,334539
2017-01-03T06Z,0.0,,,1,,,334539
2017-01-03T07Z,0.0,,,1,,,334539
2017-01-03T08Z,0.0,,,1,,,334539
2017-01-03T09Z,0.0,,,1,,,334539
2017-01-03T10Z,0.0,,,1,,,334539
2017-01-03T11Z,0.0,,,1,,,334539
2017-01-03T12Z,0.0,,,1,,,334539
2017-01-03T13Z,0.0,,,1,,,334539
2017-01-03T14Z,0.0,,,1,,,334539
2017-01-03T15Z,0.0,,,1,,,334539
2017-01-03T16Z,0.0,,,1,,,334539
2017-01-03T17Z,0.0,,,1,,,334539
2017-01-03T18Z,0.0,,,1,,,334539
2017-01-03T19Z,0.0,,,1,,,334539
2017-01-03T20Z,0.0,,,1,,,334539
2017-01-03T21Z,0.0,,,1,,,334539
2017-01-03T22Z,0.0,,,1,,,334539
2017-01-03T23Z,0.0,,,1,,,334539
2017-01-04T00Z,0.0,,,1,,,334539
2017-01-04T01Z,0.0,,,1,,,334539
2017-01-04T02Z,0.0,,,1,,,334539
2017-01-04T03Z,0.0,,,1,,,334539
2017-01-04T04Z,0.0,,,1,,,334539
2017-01-04T05Z,0.0,,,1,,,334539
2017-01-04T06Z,0.0,,,1,,,334539
2017-01-04T07Z,0.2,,,1,,,334539
